X Minutes,Y Counts,Oligo Length,Type
17.755,54.79288,7,Standard
17.771,53.72794,7,Standard
17.788,59.722,7,Standard
17.805,68.61396,7,Standard
17.821,71.38044,7,Standard
17.838,62.39071,7,Standard
17.854,44.37878,7,Standard
17.871,25.38884,7,Standard
17.887,11.68125,7,Standard
17.904,4.305327,7,Standard
17.921,1.27114,7,Standard
17.937,0.300643,7,Standard
17.954,0,7,Standard
17.97,0,7,Standard
17.987,0,7,Standard
18.004,0,7,Standard
18.02,0,7,Standard
18.037,0,7,Standard
18.053,0.360906,7,Standard
18.07,1.525935,7,Standard
18.087,5.168314,7,Standard
18.103,14.02271,7,Standard
18.12,30.47795,7,Standard
18.136,53.24045,7,Standard
18.153,74.75336,7,Standard
18.17,85.4968,7,Standard
18.186,82.06483,7,Standard
18.203,72.25175,7,Standard
18.219,68.41472,7,Standard
18.236,77.31578,7,Standard
18.253,95.40527,7,Standard
18.269,112.6593,7,Standard
18.286,119.4442,7,Standard
18.302,111.5081,7,Standard
18.319,91.3941,7,Standard
18.336,66.60558,7,Standard
18.352,46.42321,7,Standard
18.369,37.51318,7,Standard
18.385,40.27885,7,Standard
18.402,49.25666,7,Standard
18.419,56.85558,7,Standard
18.435,59.58725,7,Standard
18.452,58.59993,7,Standard
18.468,55.97805,7,Standard
18.485,50.69438,7,Standard
18.502,41.00552,7,Standard
18.518,28.31981,7,Standard
18.535,16.72478,7,Standard
18.551,10.18536,7,Standard
18.568,10.77748,7,Standard
18.585,18.44736,7,Standard
18.601,30.94155,7,Standard
18.618,42.89744,7,Standard
18.634,47.92876,7,Standard
18.651,42.89744,7,Standard
18.667,30.7565,7,Standard
18.684,17.66497,7,Standard
18.701,8.127545,7,Standard
18.717,2.995547,7,Standard
18.734,0.88443,7,Standard
18.75,0.388084,7,Standard
18.767,0.756418,7,Standard
18.784,2.561975,7,Standard
18.8,6.951173,7,Standard
18.817,15.10816,7,Standard
18.833,26.30484,7,Standard
18.85,37.07748,7,Standard
18.867,42.6362,7,Standard
18.883,42.25874,7,Standard
18.9,41.41802,7,Standard
18.916,48.45441,7,Standard
18.933,66.24941,7,Standard
18.95,89.46442,7,Standard
18.966,109.2377,7,Standard
18.983,122.0201,7,Standard
18.999,130.4457,7,Standard
19.016,135.0185,7,Standard
19.033,129.2669,7,Standard
19.049,107.9536,7,Standard
19.066,75.79889,7,Standard
19.082,45.5118,7,Standard
19.099,27.63159,7,Standard
19.116,25.1177,7,Standard
19.132,33.41687,7,Standard
19.149,44.16818,7,Standard
19.165,48.79189,7,Standard
19.182,43.66997,7,Standard
19.199,31.31039,7,Standard
19.215,17.9831,7,Standard
19.232,8.273911,7,Standard
19.248,3.049493,7,Standard
19.265,0.900357,7,Standard
19.282,0.212947,7,Standard
19.298,0,7,Standard
19.315,0,7,Standard
19.331,0,7,Standard
19.348,0.256304,7,Standard
19.364,1.263519,7,Standard
19.381,4.430782,7,Standard
19.398,12.53398,7,Standard
19.414,28.63232,7,Standard
19.431,52.8731,7,Standard
19.447,79.00487,7,Standard
19.464,95.60809,7,Standard
19.481,93.76914,7,Standard
19.497,74.56735,7,Standard
19.514,48.08814,7,Standard
19.53,25.36699,7,Standard
19.547,11.59094,7,Standard
19.564,6.818242,7,Standard
19.58,9.587942,7,Standard
19.597,18.80915,7,Standard
19.613,32.4355,7,Standard
19.63,45.23921,7,Standard
19.647,50.54519,7,Standard
19.663,45.23921,7,Standard
19.68,32.4355,7,Standard
19.696,18.6293,7,Standard
19.713,8.571227,7,Standard
19.73,3.356537,7,Standard
19.746,1.767596,7,Standard
19.763,3.048342,7,Standard
19.779,7.672254,7,Standard
19.796,16.67541,7,Standard
19.813,29.03358,7,Standard
19.829,40.4944,7,Standard
19.846,45.42912,7,Standard
19.862,41.27762,7,Standard
19.879,31.86541,7,Standard
19.896,24.63003,7,Standard
19.912,25.88012,7,Standard
19.929,37.02224,7,Standard
19.945,53.94538,7,Standard
19.962,68.97031,7,Standard
19.979,74.7103,7,Standard
19.995,68.26562,7,Standard
20.012,52.36518,7,Standard
20.028,33.52608,7,Standard
20.045,17.77456,7,Standard
20.061,7.740667,7,Standard
20.078,2.74953,7,Standard
20.095,0.966905,7,Standard
20.111,1.066133,7,Standard
20.128,3.00448,7,Standard
20.144,8.360794,7,Standard
20.161,18.60137,7,Standard
20.178,33.84136,7,Standard
20.194,51.14638,7,Standard
20.211,65.72247,7,Standard
20.227,73.75716,7,Standard
20.244,73.7112,7,Standard
20.261,65.60789,7,Standard
20.277,51.01476,7,Standard
20.294,33.73627,7,Standard
20.31,18.70874,7,Standard
20.327,9.05337,7,Standard
20.344,5.440408,7,Standard
20.36,7.523666,7,Standard
20.377,14.64074,7,Standard
20.393,25.12709,7,Standard
20.41,35.04585,7,Standard
20.427,39.15628,7,Standard
20.443,35.21997,7,Standard
20.46,25.86331,7,Standard
20.476,16.92527,7,Standard
20.493,13.40546,7,Standard
20.51,17.15191,7,Standard
20.526,26.32483,7,Standard
20.543,35.87951,7,Standard
20.559,39.89677,7,Standard
20.576,35.97369,7,Standard
20.593,26.72305,7,Standard
20.609,18.50067,7,Standard
20.626,17.06492,7,Standard
20.642,24.87899,7,Standard
20.659,39.88793,7,Standard
20.676,55.28054,7,Standard
20.692,63.26253,7,Standard
20.709,61.21458,7,Standard
20.725,53.87231,7,Standard
20.742,48.32261,7,Standard
20.758,46.47511,7,Standard
20.775,44.21468,7,Standard
20.792,37.29648,7,Standard
20.808,26.20225,7,Standard
20.825,14.89699,7,Standard
20.841,6.854015,7,Standard
20.858,2.695676,7,Standard
20.875,1.657371,7,Standard
20.891,3.427588,7,Standard
20.908,9.376152,7,Standard
20.924,21.88464,7,Standard
20.941,41.3763,7,Standard
20.958,63.40784,7,Standard
20.974,78.79272,7,Standard
20.991,79.4016,7,Standard
21.007,65.05125,7,Standard
21.024,43.69687,7,Standard
21.041,25.53248,7,Standard
21.057,16.76297,7,Standard
21.074,18.21181,7,Standard
21.09,26.59638,7,Standard
21.107,35.90463,7,Standard
21.124,39.89811,7,Standard
21.14,35.70981,7,Standard
21.157,25.60313,7,Standard
21.173,14.70514,7,Standard
21.19,6.765743,7,Standard
21.207,2.679023,7,Standard
21.223,1.520088,7,Standard
21.24,2.829009,7,Standard
21.256,7.399712,7,Standard
21.273,16.48673,7,Standard
21.29,30.07232,7,Standard
21.306,45.82874,7,Standard
21.323,59.81391,7,Standard
21.339,69.42664,7,Standard
21.356,74.38603,7,Standard
21.373,75.78525,7,Standard
21.389,74.44039,7,Standard
21.406,71.27398,7,Standard
21.422,67.59727,7,Standard
21.439,65.44181,7,Standard
21.455,66.19287,7,Standard
21.472,68.00786,7,Standard
21.489,65.48913,7,Standard
21.505,54.84005,7,Standard
21.522,38.43541,7,Standard
21.538,22.47726,7,Standard
21.555,12.47307,7,Standard
21.572,10.59977,7,Standard
21.588,16.17603,7,Standard
21.605,26.54109,7,Standard
21.621,36.66217,7,Standard
21.638,40.96217,7,Standard
21.655,36.66217,7,Standard
21.671,26.28596,7,Standard
21.688,15.09732,7,Standard
21.704,6.946182,7,Standard
21.721,2.560136,7,Standard
21.738,0.755875,7,Standard
21.754,0.178775,7,Standard
21.771,0,7,Standard
21.787,0,7,Standard
21.804,0,7,Standard
21.821,0.222613,7,Standard
21.837,0.941224,7,Standard
21.854,3.187908,7,Standard
21.87,8.649461,7,Standard
21.887,18.79934,7,Standard
21.904,32.73156,7,Standard
21.92,45.65213,7,Standard
21.937,51.00653,7,Standard
21.953,45.65213,7,Standard
21.97,32.73156,7,Standard
21.987,18.79934,7,Standard
22.003,8.649461,7,Standard
22.02,3.187908,7,Standard
22.036,0.941224,7,Standard
22.053,0.222613,7,Standard
22.07,0,7,Standard
22.086,0,7,Standard
22.103,0,7,Standard
22.119,0,7,Standard
22.136,0.193169,7,Standard
22.152,0.816733,7,Standard
22.169,2.766258,7,Standard
22.186,7.505436,7,Standard
22.202,16.31284,7,Standard
22.219,28.4023,7,Standard
22.235,39.61393,7,Standard
22.252,44.26014,7,Standard
22.269,39.61393,7,Standard
22.285,28.4023,7,Standard
22.302,16.31284,7,Standard
22.318,7.505436,7,Standard
22.335,2.766258,7,Standard
22.352,0.816733,7,Standard
22.368,0.44429,7,Standard
22.385,1.271725,7,Standard
22.401,4.483912,7,Standard
22.418,12.76394,7,Standard
22.435,29.36493,7,Standard
22.451,54.65465,7,Standard
22.468,82.37067,7,Standard
22.484,100.5974,7,Standard
22.501,99.6076,7,Standard
22.518,79.98216,7,Standard
22.534,52.07913,7,Standard
22.551,27.48862,7,Standard
22.567,11.75431,7,Standard
22.584,4.068588,7,Standard
22.601,1.138882,7,Standard
22.617,0.209968,7,Standard
22.634,0,7,Standard
22.65,0.183488,7,Standard
22.667,0.775799,7,Standard
22.684,2.847516,7,Standard
22.7,8.059022,7,Standard
22.717,18.6443,7,Standard
22.733,35.52283,7,Standard
22.75,56.19868,7,Standard
22.767,74.37439,7,Standard
22.783,82.72411,7,Standard
22.8,77.36353,7,Standard
22.816,60.80361,7,Standard
22.833,40.36138,7,Standard
22.85,24.24463,7,Standard
22.866,17.58657,7,Standard
22.883,21.30007,7,Standard
22.899,32.21305,7,Standard
22.916,43.85209,7,Standard
22.932,48.74968,7,Standard
22.949,43.82496,7,Standard
22.966,32.09837,7,Standard
22.982,20.72814,7,Standard
22.999,15.75684,7,Standard
23.015,19.50457,7,Standard
23.032,29.99739,7,Standard
23.049,42.29807,7,Standard
23.065,51.09475,7,Standard
23.082,54.58445,7,Standard
23.098,54.55043,7,Standard
23.115,52.83042,7,Standard
23.132,48.51478,7,Standard
23.148,40.10135,7,Standard
23.165,29.69635,7,Standard
23.181,22.70216,7,Standard
23.198,23.54508,7,Standard
23.215,32.87981,7,Standard
23.231,46.82499,7,Standard
23.248,59.85242,7,Standard
23.264,67.68553,7,Standard
23.281,68.43987,7,Standard
23.298,61.55452,7,Standard
23.314,48.23171,7,Standard
23.331,32.05227,7,Standard
23.347,17.66257,7,Standard
23.364,7.949854,7,Standard
23.381,2.861207,7,Standard
23.397,0.844766,7,Standard
23.414,0.199799,7,Standard
23.43,0,7,Standard
23.447,0,7,Standard
23.464,0,7,Standard
23.48,0,7,Standard
23.497,0,7,Standard
23.513,0,7,Standard
23.53,0,7,Standard
23.547,0,7,Standard
23.563,0,7,Standard
23.58,0,7,Standard
23.596,0,7,Standard
23.613,0,7,Standard
23.629,0,7,Standard
23.646,0.184835,7,Standard
23.663,0.781497,7,Standard
23.679,2.820652,7,Standard
23.696,7.916205,7,Standard
23.712,18.09704,7,Standard
23.729,33.92736,7,Standard
23.746,52.57669,7,Standard
23.762,67.89573,7,Standard
23.779,73.53373,7,Standard
23.795,66.9846,7,Standard
23.812,51.2379,7,Standard
23.829,32.72672,7,Standard
23.845,17.31871,7,Standard
23.862,7.531899,7,Standard
23.878,2.672813,7,Standard
23.895,0.907498,7,Standard
23.912,0.904885,7,Standard
23.928,2.476384,7,Standard
23.945,6.718948,7,Standard
23.961,14.60343,7,Standard
23.978,25.42605,7,Standard
23.995,35.65956,7,Standard
24.011,40.45402,7,Standard
24.028,38.28033,7,Standard
24.044,33.07054,7,Standard
24.061,31.2185,7,Standard
24.078,35.64747,7,Standard
24.094,42.82425,7,Standard
24.111,45.8113,7,Standard
24.127,40.52079,7,Standard
24.144,28.92852,7,Standard
24.161,16.61507,7,Standard
24.177,7.644492,7,Standard
24.194,2.81751,7,Standard
24.21,0.831865,7,Standard
24.227,0.196748,7,Standard
24.244,0,7,Standard
24.26,0,7,Standard
24.277,0,7,Standard
24.293,0,7,Standard
24.31,0,7,Standard
24.326,0,7,Standard
24.343,0,7,Standard
24.36,0,7,Standard
24.376,0.174221,7,Standard
24.393,0.736619,7,Standard
24.409,2.494914,7,Standard
24.426,6.769223,7,Standard
24.443,14.7127,7,Standard
24.459,25.6163,7,Standard
24.476,35.72817,7,Standard
24.492,39.91863,7,Standard
24.509,35.72817,7,Standard
24.526,25.6163,7,Standard
24.542,14.7127,7,Standard
24.559,6.769223,7,Standard
24.575,2.494914,7,Standard
24.592,0.946101,7,Standard
24.609,1.059926,7,Standard
24.625,2.999866,7,Standard
24.642,8.139263,7,Standard
24.658,17.69044,7,Standard
24.675,30.80085,7,Standard
24.692,42.95929,7,Standard
24.708,48.22493,7,Standard
24.725,43.91934,7,Standard
24.741,34.22852,7,Standard
24.758,27.25706,7,Standard
24.775,29.83504,7,Standard
24.791,43.2245,7,Standard
24.808,62.31395,7,Standard
24.824,78.11416,7,Standard
24.841,82.65828,7,Standard
24.858,73.71249,7,Standard
24.874,55.26834,7,Standard
24.891,34.87928,7,Standard
24.907,18.87124,7,Standard
24.924,10.36113,7,Standard
24.941,9.700706,7,Standard
24.957,15.85683,7,Standard
24.974,26.48872,7,Standard
24.99,36.69949,7,Standard
25.007,41.00387,7,Standard
25.023,36.92026,7,Standard
25.04,27.24614,7,Standard
25.057,18.27416,7,Standard
25.073,15.531,7,Standard
25.09,21.20622,7,Standard
25.106,33.21682,7,Standard
25.123,45.45258,7,Standard
25.14,50.58364,7,Standard
25.156,45.27362,7,Standard
25.173,32.46017,7,Standard
25.189,18.64347,7,Standard
25.206,8.783485,7,Standard
25.223,4.031353,7,Standard
25.239,3.879671,7,Standard
25.256,8.659845,7,Standard
25.272,19.25696,7,Standard
25.289,36.62701,7,Standard
25.306,59.49268,7,Standard
25.322,84.74362,7,Standard
25.339,107.6632,7,Standard
25.355,121.5666,7,Standard
25.372,119.4007,7,Standard
25.389,99.31001,7,Standard
25.405,68.41793,7,Standard
25.422,38.47348,7,Standard
25.438,17.50692,7,Standard
25.455,6.376652,7,Standard
25.472,2.058266,7,Standard
25.488,1.187612,7,Standard
25.505,2.514249,7,Standard
25.521,6.821682,7,Standard
25.538,14.82672,7,Standard
25.555,25.81482,7,Standard
25.571,36.00505,7,Standard
25.588,40.22799,7,Standard
25.604,36.17535,7,Standard
25.621,26.53483,7,Standard
25.638,17.2654,7,Standard
25.654,13.43832,7,Standard
25.671,16.89531,7,Standard
25.687,25.78121,7,Standard
25.704,35.09839,7,Standard
25.72,39.01882,7,Standard
25.737,34.92282,7,Standard
25.754,25.03888,7,Standard
25.77,14.38106,7,Standard
25.787,6.616637,7,Standard
25.803,2.438676,7,Standard
25.82,0.946613,7,Standard
25.837,1.128367,7,Standard
25.853,3.244977,7,Standard
25.87,8.8043,7,Standard
25.886,19.31316,7,Standard
25.903,34.28775,7,Standard
25.92,49.94119,7,Standard
25.936,61.96809,7,Standard
25.953,70.01516,7,Standard
25.969,78.02055,7,Standard
25.986,87.94022,7,Standard
26.003,94.68165,7,Standard
26.019,90.16647,7,Standard
26.036,72.28198,7,Standard
26.052,47.64648,7,Standard
26.069,25.52505,7,Standard
26.086,11.11348,7,Standard
26.102,4.177406,7,Standard
26.119,2.241291,7,Standard
26.135,4.05108,7,Standard
26.152,10.39265,7,Standard
26.169,22.5881,7,Standard
26.185,39.32817,7,Standard
26.202,54.85271,7,Standard
26.218,61.28623,7,Standard
26.235,54.85271,7,Standard
26.252,39.32817,7,Standard
26.268,22.5881,7,Standard
26.285,10.39265,7,Standard
26.301,4.146419,7,Standard
26.318,2.726337,7,Standard
26.335,5.889175,7,Standard
26.351,15.99132,7,Standard
26.368,36.76029,7,Standard
26.384,68.35825,7,Standard
26.401,102.9245,7,Standard
26.417,125.5715,7,Standard
26.434,124.2053,7,Standard
26.451,99.62774,7,Standard
26.467,64.80338,7,Standard
26.484,34.1705,7,Standard
26.5,14.59777,7,Standard
26.517,5.253888,7,Standard
26.534,2.280694,7,Standard
26.55,3.20126,7,Standard
26.567,8.194445,7,Standard
26.583,18.24615,7,Standard
26.6,33.24436,7,Standard
26.617,50.5563,7,Standard
26.633,65.76321,7,Standard
26.65,75.95629,7,Standard
26.666,80.86508,7,Standard
26.683,81.51381,7,Standard
26.7,78.58228,7,Standard
26.716,72.10445,7,Standard
26.733,61.75079,7,Standard
26.749,48.73391,7,Standard
26.766,36.88126,7,Standard
26.783,31.11245,7,Standard
26.799,32.87877,7,Standard
26.816,38.2117,7,Standard
26.832,40.5234,7,Standard
26.849,35.75621,7,Standard
26.866,25.50423,7,Standard
26.882,14.64833,7,Standard
26.899,6.739608,7,Standard
26.915,2.483999,7,Standard
26.932,0.733396,7,Standard
26.949,0.173459,7,Standard
26.965,0,7,Standard
26.982,0,7,Standard
26.998,0,7,Standard
27.015,0,7,Standard
27.032,0,7,Standard
27.048,0,7,Standard
27.065,0,7,Standard
27.081,0,7,Standard
27.098,0,7,Standard
27.114,0,7,Standard
27.131,0,7,Standard
27.148,0,7,Standard
27.164,0,7,Standard
27.181,0,7,Standard
27.197,0.186944,7,Standard
27.214,0.790413,7,Standard
27.231,2.677113,7,Standard
27.247,7.263566,7,Standard
27.264,15.97375,7,Standard
27.28,28.47298,7,Standard
27.297,41.84246,7,Standard
27.314,53.07329,7,Standard
27.33,62.46061,7,Standard
27.347,73.96772,7,Standard
27.363,89.55339,7,Standard
27.38,104.6208,7,Standard
27.397,110.8122,7,Standard
27.413,103.1211,7,Standard
27.43,83.45292,7,Standard
27.446,58.384,7,Standard
27.463,35.23873,7,Standard
27.48,18.56831,7,Standard
27.496,10.10228,7,Standard
27.513,9.515009,7,Standard
27.529,15.7276,7,Standard
27.546,26.31314,7,Standard
27.563,36.46545,7,Standard
27.579,40.74238,7,Standard
27.596,36.95438,7,Standard
27.612,28.21212,7,Standard
27.629,22.01789,7,Standard
27.646,25.90567,7,Standard
27.662,43.83528,7,Standard
27.679,72.63994,7,Standard
27.695,100.4433,7,Standard
27.712,112.0254,7,Standard
27.729,100.2655,7,Standard
27.745,71.88811,7,Standard
27.762,41.28888,7,Standard
27.778,18.99676,7,Standard
27.795,7.001585,7,Standard
27.812,2.067205,7,Standard
27.828,0.488924,7,Standard
27.845,0,7,Standard
27.861,0.18478,7,Standard
27.878,0.781262,7,Standard
27.894,2.646119,7,Standard
27.911,7.179473,7,Standard
27.928,15.60437,7,Standard
27.944,27.16878,7,Standard
27.961,37.89349,7,Standard
27.977,42.33791,7,Standard
27.994,37.89349,7,Standard
28.011,27.16878,7,Standard
28.027,15.60437,7,Standard
28.044,7.179473,7,Standard
28.06,2.646119,7,Standard
28.077,0.781262,7,Standard
28.094,0.18478,7,Standard
28.11,0,7,Standard
28.127,0,7,Standard
28.143,0,7,Standard
28.16,0,7,Standard
28.177,0,7,Standard
28.193,0.25383,7,Standard
28.21,1.073211,7,Standard
28.226,3.634947,7,Standard
28.243,9.86237,7,Standard
28.26,21.61848,7,Standard
28.276,38.09486,7,Standard
28.293,54.87089,7,Standard
28.309,66.10151,7,Standard
28.326,70.33003,7,Standard
28.343,71.89233,7,Standard
28.359,75.83023,7,Standard
28.376,81.66536,7,Standard
28.392,84.51948,7,Standard
28.409,80.99031,7,Standard
28.426,73.07246,7,Standard
28.442,65.50481,7,Standard
28.459,60.41078,7,Standard
28.475,54.91481,7,Standard
28.492,46.41635,7,Standard
28.509,36.88414,7,Standard
28.525,31.61508,7,Standard
28.542,33.10726,7,Standard
28.558,38.4028,7,Standard
28.575,41.13397,7,Standard
28.591,38.2139,7,Standard
28.608,32.55627,7,Standard
28.625,30.21995,7,Standard
28.641,33.96374,7,Standard
28.658,40.49611,7,Standard
28.674,43.21606,7,Standard
28.691,38.38059,7,Standard
28.714,28.03058,7,Standard
28.737,18.44503,7,Standard
28.76,15.05221,7,Standard
28.783,20.69143,7,Standard
28.806,34.84491,7,Standard
28.823,53.46961,7,Standard
28.84,69.59375,7,Standard
28.856,76.52747,7,Standard
28.873,71.44952,7,Standard
28.889,58.1769,7,Standard
28.906,45.90907,7,Standard
28.923,43.96835,7,Standard
28.939,56.89197,7,Standard
28.962,80.93829,7,Standard
28.985,106.9963,7,Standard
29.002,126.7322,7,Standard
29.019,137.1139,7,Standard
29.035,139.358,7,Standard
29.052,134.9825,7,Standard
29.068,126.2113,7,Standard
29.085,118.3511,7,Standard
29.102,117.8592,7,Standard
29.118,124.7984,7,Standard
29.135,129.4732,7,Standard
29.151,121.0145,7,Standard
29.168,98.90134,7,Standard
29.185,74.02402,7,Standard
29.201,57.17294,7,Standard
29.218,50.39603,7,Standard
29.234,47.53748,7,Standard
29.251,44.30883,7,Standard
29.274,44.04833,7,Standard
29.297,55.78526,7,Standard
29.32,85.12702,7,Standard
29.343,126.4479,7,Standard
29.366,163.8167,7,Standard
29.383,180.6273,7,Standard
29.4,171.4869,7,Standard
29.416,144.7503,7,Standard
29.433,113.4603,7,Standard
29.449,85.4884,7,Standard
29.466,63.97852,7,Standard
29.482,52.1176,7,Standard
29.499,54.8982,7,Standard
29.516,74.02902,7,Standard
29.532,102.2598,7,Standard
29.555,126.3417,7,Standard
29.578,135.2457,7,Standard
29.595,127.7141,7,Standard
29.612,111.0038,7,Standard
29.628,93.92725,7,Standard
29.651,82.97422,7,Standard
29.674,82.19814,7,Standard
29.697,94.71227,7,Standard
29.721,120.4708,7,Standard
29.749,154.2482,7,Standard
29.777,188.1014,7,Standard
29.8,218.3084,7,Standard
29.823,246.3745,7,Standard
29.846,260.1134,7,Standard
29.869,0,7,Standard
29.892,482.3065,7,Standard
29.915,714.8198,7,Standard
29.932,237.3571,7,Standard
29.948,312.8713,7,Standard
29.971,302.5294,7,Standard
29.995,475.7779,7,Standard
0.05,2,9,Standard
0.066,0,9,Standard
0.083,0,9,Standard
0.1,0,9,Standard
0.116,0,9,Standard
0.133,0,9,Standard
0.149,1,9,Standard
0.166,0.476639956,9,Standard
0.183,0.549797118,9,Standard
0.199,0.573950171,9,Standard
0.216,0.528398275,9,Standard
0.232,0.417472154,9,Standard
0.249,0.276568562,9,Standard
0.266,0.151116371,9,Standard
0.282,0.067213804,9,Standard
0.299,0.024314804,9,Standard
0.315,0.006936705,9,Standard
0.332,0.001640631,9,Standard
0.349,0,9,Standard
0.365,0.001640631,9,Standard
